Date,Year,Month,CD_UF,area_km2,NDVI_d,dewpoint_temperature_2m_d,humidity_d,max_temperature_2m_d,min_temperature_2m_d,surface_pressure_d,temperature_2m_d,total_precipitation_d,u_component_of_wind_10m_d,v_component_of_wind_10m_d,max_elevation_d,mean_elevation_d,min_elevation_d,stdDev_elevation_d,variance_elevation_d,Pop0_19_Urban_UF,PopTotal_Urban_UF,Pop0_19_Rural_UF,PopTotal_Rural_UF,Pop0_19_UF,PopTotal_UF,cases_total,cases0_19,cases20_99,Forest_Cover_Percent,Urban_Cover_Percent,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,t_sem_agua_esgoto,t_sem_lixo,t_vulner_mais1h,t_analf_15m,t_cdom_fundin,t_p15a24_nada,t_vulner,t_desocup18m,t_p18m_fundin_informal,idhm,idhm_long,idhm_educ,idhm_renda,idhm_educ_sub_esc,t_pop18m_fundc,idhm_educ_sub_freq,renda_per_capita,pea10a14,pea15a17,pea18m,t_eletrica,t_densidadem2,rdpc_def_vulner,t_analf_18m,t_formal_18m,t_fundc_ocup18m,t_medioc_ocup18m
2003-08-01,2003,8,12,164173.43099999995,0.578371255044637,292.6092265691148,73.37968412845714,305.6305932739177,290.35283423637486,98877.70136793531,297.6972249439197,0.5706057736405268,-0.29667481452876704,0.34578373848890775,376.5254846576758,221.03575193104783,134.591442542454,32.614629283625916,1110.6190483548264,222201,532279,102012,201280,324213,733559,7,1,6,98.63515017042349,0.09622201115707561,0.443,0.36,0.564,0.405,28.09,6.37,5.04,16.48,41.14,17.41,50.97,7.46,43.75,0.663,0.777,0.559,0.671,0.488,48.8,0.599,522.15,9054,11629,283968,91.14,46.05,119.68,17.79,46.45,55.2,39.61
2003-08-01,2003,8,13,1559167.8779999998,0.46583213763093934,296.3446559164216,86.53662620522968,304.84216073851354,294.87941334659257,100452.92278052261,298.7701345738506,1.6347406263762703,-0.23936447075729336,-0.08052129039054456,225.84921203736525,73.23644733163516,-1.2478377490144188,32.67217403973415,1385.171272552527,1143830,2755490,376977,728495,1520807,3483985,79,32,47,99.80439049070696,0.03548340111202974,0.488,0.515,0.516,0.433,20.98,7.02,14.12,9.84,33.69,17.09,51.78,9.55,39.68,0.674,0.805,0.561,0.677,0.549,54.87,0.567,539.8,43891,57371,1371781,92.18,57.95,117.5,10.47,44.56,60.21,44.01
2003-08-01,2003,8,14,223644.527,0.2980467148155333,295.8559090506249,85.60814671419698,304.1179383993748,294.54983097410906,99687.82802539296,298.4484668866269,2.2933693049812907,-0.5513649617080522,-0.08604122754134574,744.4676599797104,141.3412813073238,49.928329622468524,65.15235055449573,12694.573314144332,142324,344859,53544,105620,195868,450479,1593,369,1224,99.23891074144093,0.08342744554214587,0.366,0.245,0.483,0.37,12.44,3.32,5.88,10.33,28.92,15.71,45.72,7.6,35.56,0.707,0.809,0.628,0.695,0.587,58.74,0.65,605.59,5441,8041,184044,90.73,51.22,115.71,11.01,47.99,66.08,50.44
2003-08-01,2003,8,15,1240882.4709999992,0.3843928527015423,294.8766483406204,74.40404243783384,305.9626696918115,295.14375245466715,100308.99054357418,299.92534405696915,0.6263963009299743,-1.5559368499028954,-0.6563430356945069,240.00480368750982,85.23887023346992,14.166811963143369,35.33005717101935,2730.5914495309544,2023361,5191559,1118217,2389492,3141578,7581051,298,78,220,97.8136773383216,0.042289831910926654,0.469,0.457,0.494,0.457,29.05,8.08,8.59,11.74,40.81,18.4,55.99,9.03,46.68,0.646,0.789,0.528,0.646,0.474,47.35,0.557,446.76,88495,126117,2992002,91.89,49.4,122.69,12.58,37.38,52.11,34.22
2003-08-01,2003,8,16,142470.76199999996,0.3194831806015521,295.8284237871761,80.39346147642398,304.5572445107533,295.6468001844365,100744.83709355434,299.4793933652928,0.7768333308735779,-1.8886319523407231,-0.4202108187648522,202.9764833628567,47.532481136414084,-7.485522593596066,29.766024436344384,1518.2972287230468,259566,601036,35568,68490,295134,669526,1123,281,842,99.63101657719339,0.041913022896286796,0.404,0.373,0.451,0.388,21.51,3.62,8.5,8.4,24.29,16.02,45.22,11.49,32.55,0.708,0.813,0.629,0.694,0.618,61.75,0.634,598.98,6109,10381,280616,98.27,53.98,132.64,9.09,49.11,66.72,50.87
2003-08-01,2003,8,17,277423.63000000006,0.397701552204652,288.20777207422947,45.91133649473906,308.37765849381265,293.48484362646974,97893.80648802532,301.0133709980088,0.2536097872520581,-1.367139896698476,0.1366406084440254,587.5561370347212,299.4218280338077,180.92446392881538,73.75689968828037,7767.269100846347,420392,1090106,116899,293339,537291,1383445,21,10,11,97.76903875530027,0.03065694360649091,0.336,0.212,0.418,0.378,8.07,5.65,5.27,13.09,30.3,14.32,44.71,6.9,40.72,0.699,0.793,0.624,0.69,0.526,52.55,0.68,586.62,11961,26098,594351,94.74,31.22,137.04,14.14,47.16,61.15,45.29
2003-08-01,2003,8,21,329651.49499999976,0.35396123131860285,293.4545008210144,66.49987365052071,306.5026636771979,295.1875851760449,100141.73164299503,300.41224455523053,0.28880565727669905,-1.7288724275649903,-0.8142855401131865,211.2221847727737,101.63754559409205,32.43830957921235,31.49335058592494,1546.5824176034332,1618690,4147149,1097637,2427640,2716327,6574789,137,57,80,98.06516966395488,0.10805893765496616,0.521,0.526,0.534,0.503,23.99,20.92,9.9,20.87,42.56,21.56,63.58,8.56,50.99,0.639,0.757,0.562,0.612,0.444,44.36,0.632,360.34,69132,100920,2424519,96.1,42.7,113.11,22.51,33.2,51.08,35.2
2003-08-01,2003,8,22,251755.4849999999,0.45282932625405364,288.89358127402215,46.65174798670519,308.67552621845834,294.6350856992236,98783.46721074288,301.55485189383637,0.04972777834538155,-1.9140532610065408,0.7157967357811075,389.4001635475057,220.67607581761996,118.37551180748855,51.18343214453598,3640.8073919441676,711794,2050959,420110,1067401,1131904,3118360,249,59,190,97.1028594149022,0.07547420107572557,0.403,0.265,0.471,0.474,8.15,12.39,5.81,22.92,44.37,18.45,58.13,7.81,52.4,0.646,0.777,0.547,0.635,0.418,41.81,0.625,416.93,28190,44583,1250474,93.01,31.44,120.32,24.55,36.52,48.54,33.38
2003-08-01,2003,8,23,148894.4419999999,0.3124424236838162,291.04946213000835,58.88615501868193,306.3548730918753,295.10735858038413,99310.94104932171,299.9530486824983,0.07426657349863754,-3.8484876487758894,1.5015661184475058,507.94047594399734,191.00574819087635,86.95849441713524,65.58484311972003,8477.525195146949,2199210,6346557,835881,2105824,3035091,8452381,744,224,520,94.27954561490131,0.4075654120595953,0.378,0.263,0.438,0.434,10.99,6.44,6.37,18.74,33.99,19.63,54.85,7.56,45.64,0.682,0.793,0.615,0.651,0.488,48.83,0.691,460.63,66645,127830,3462563,99.08,34.13,128.56,20.14,41.62,56.88,39.66
2003-08-01,2003,8,24,52809.60099999999,0.2605535858947142,291.4380657394381,63.90567854279505,304.593493812194,294.5964944226016,100168.07907162566,299.04778376213704,0.2410598495286902,-3.5620096398991987,3.2886510159670808,263.64504879535434,116.81445329637494,44.94076281546843,36.666347684099755,2079.52100780403,814504,2464991,268776,703036,1083280,3168027,345,83,262,95.28440725637125,0.5997339423576505,0.349,0.217,0.42,0.411,9.4,2.49,5.87,18.54,35.73,17.86,47.7,9.69,43.98,0.684,0.792,0.597,0.678,0.486,48.6,0.661,545.42,16728,40250,1323245,99.36,29.67,137.59,19.74,50.51,57.43,42.26
2003-08-01,2003,8,25,56467.24199999998,0.2660379450292526,290.5056387787961,65.90762026329115,303.69027325587894,292.42180911825153,98475.86507674296,297.59640620998164,0.30699860644813476,-2.514674902684707,2.7206583276451632,464.89820412857677,270.41968754241134,158.4870554526609,51.09219250103014,3576.7038085477166,953958,2838678,351900,927850,1305858,3766528,384,106,278,91.55370577959665,0.5704458637734403,0.385,0.225,0.469,0.462,11.75,3.5,5.19,21.91,44.28,18.98,53.65,8.52,50.86,0.658,0.783,0.555,0.656,0.426,42.55,0.634,474.94,30076,52956,1539820,99.43,28.94,131.16,23.39,40.79,49.69,36.25
2003-08-01,2003,8,26,98049.27099999996,0.2375627894228673,291.0026125357682,71.48553975965548,302.5649337706243,291.5614047968006,98460.71760479515,296.60761853605237,0.5219921804778823,-2.135856951132603,2.570648624770392,506.8132069597074,280.94740606521015,166.81425405893094,59.37202133025209,4850.671632160412,2362672,7052210,707695,1744238,3070367,8796448,342,99,243,87.56280337156657,0.9343770874117262,0.414,0.318,0.46,0.463,10.83,5.26,9.17,18.0,40.86,18.87,51.86,10.93,45.88,0.673,0.789,0.574,0.673,0.47,47.01,0.635,525.64,66893,120862,3655511,99.47,29.89,133.58,19.12,46.53,54.54,39.72
2003-08-01,2003,8,27,27830.656,0.2251369815774048,292.12133260777813,76.70109361394088,302.48440618324355,292.0897667070468,99797.62620780386,296.4778081955341,0.769478348059532,-2.1388752835366867,1.48213706369319,379.97747696358334,158.17474779471758,58.377811974642476,49.41467348413754,3063.145548987723,861779,2297860,361574,822634,1223353,3120494,332,91,241,91.24444279011723,0.8078206838770449,0.461,0.324,0.563,0.495,13.07,3.84,9.05,24.33,49.55,21.65,59.76,10.53,51.13,0.631,0.755,0.52,0.641,0.406,40.57,0.589,432.56,30470,47855,1182876,98.98,35.04,124.47,26.09,45.09,47.95,33.63
2003-08-01,2003,8,28,21938.184,0.24054248006380646,292.742987464755,79.58579800852368,302.1313626325491,292.2683431225294,100635.43755412678,296.48746739553525,1.0499905490929722,-2.4954561992688364,1.8068037464875892,261.98370903140545,95.27876001476845,22.97520329861892,35.10880972842931,1920.4289521998585,531495,1520366,226772,547651,758267,2068017,178,40,138,92.93673089248483,0.9925772834564399,0.393,0.28,0.467,0.431,11.02,2.86,8.06,18.4,42.28,16.39,52.13,10.14,45.5,0.665,0.781,0.56,0.672,0.469,46.89,0.612,523.53,15587,30652,884906,99.18,29.14,133.51,19.72,46.69,52.57,37.92
2003-08-01,2003,8,29,564760.4269999996,0.18049306102840687,290.28931032383883,72.82945762215665,302.99515811040965,290.3632870670403,98201.51618271574,295.64233419135303,0.7189084584132022,-2.118145457273566,1.4738465802008582,611.2522851333954,316.16689226287735,177.13816444228135,70.67178731313653,7455.623889192866,3393723,10102476,1523652,3914430,4917375,14016906,439,134,305,95.58099299391624,0.2601847872995635,0.403,0.276,0.455,0.478,9.35,4.65,7.95,16.58,40.68,17.67,52.71,10.62,47.15,0.66,0.783,0.555,0.663,0.461,46.07,0.609,496.73,136029,235457,6209932,96.45,27.91,129.67,17.73,42.91,52.7,37.81
2003-08-01,2003,8,31,586513.9929999999,0.29396122902861116,284.57011456386374,60.83483145871177,302.3244429109409,283.9031296043452,92965.88812261878,292.44190501912277,0.38085866657046336,-1.1897467395890442,-0.016535131429532727,1219.0634021063074,790.4408364699843,579.6918517981786,109.58219854298547,14681.45476727509,5124650,16715216,988646,2882114,6113296,19597330,74,22,52,96.80712855082601,0.8935634401430369,0.282,0.228,0.323,0.295,1.84,2.15,8.97,8.31,30.52,9.73,28.85,6.33,36.12,0.731,0.838,0.638,0.73,0.514,51.43,0.71,749.69,118305,337757,9517313,99.35,18.91,159.36,8.83,62.01,58.71,41.34
2003-08-01,2003,8,32,46074.44699999999,0.21529845131722994,288.7914327722652,75.41618747100182,302.4057169783673,287.1068901242074,99558.08831304753,293.29640754258804,0.531248209058629,-0.39893113021861915,0.3629068135857519,848.862035100337,199.00172275758297,39.01488868126791,122.19618721393475,22256.51521616545,918979,2931472,194192,583480,1113171,3514952,76,13,63,95.85169339238743,1.708860502017973,0.274,0.217,0.319,0.285,0.99,2.07,8.76,8.12,28.87,9.4,26.82,6.75,33.44,0.74,0.835,0.653,0.743,0.552,55.23,0.711,815.43,23183,62171,1747518,99.83,20.59,162.91,8.62,61.16,61.43,44.46
2003-08-01,2003,8,33,43750.426,0.22196886682581038,287.8348974401272,75.51819730780204,303.2626851308386,284.56512019368444,99497.03703756584,292.2686278290954,1.184502889950399,-0.22644920725972328,0.003392766193887166,1033.459321864406,179.95551125876483,-30.44846859545155,154.2975919453599,33212.34572211406,4481885,15464239,174030,525690,4655915,15989929,59,15,44,98.91193759918569,6.788112853219186,0.323,0.427,0.292,0.251,1.67,2.41,21.81,4.27,22.38,8.53,22.26,8.36,26.2,0.761,0.835,0.675,0.782,0.647,64.65,0.689,1039.3,52592,147268,7652683,99.92,30.33,168.38,4.47,66.94,70.93,52.53
2003-08-01,2003,8,35,248219.48100000023,0.24544566685970792,284.24292785690767,68.88069962619964,303.37726911805163,280.2984151052585,94350.60933453897,290.1841091081039,0.5567769944870752,-0.8135544218405956,0.7198046262571679,1028.7807143288703,680.7678145890135,380.73395164906265,73.734072973831,9556.338064550037,11630147,39585251,534679,1676948,12164826,41262199,34,7,27,96.80683672775402,4.022964089757919,0.297,0.407,0.263,0.222,0.6,0.38,20.51,4.32,18.55,6.13,16.13,7.05,25.93,0.783,0.845,0.719,0.789,0.629,62.91,0.768,1084.46,166467,636032,20921411,99.91,28.66,173.37,4.53,71.44,70.76,52.58
2003-08-01,2003,8,41,199298.982,0.37499749308454267,282.1556459641356,68.69574067162483,301.4594905987292,277.0106511572633,94238.76059954189,287.900279795197,0.4028974370069541,-0.6732983907861985,0.10589201847303924,913.4890923724064,678.9164200668515,489.2922506009368,71.30001692742265,7015.011587010389,2801335,8912692,518796,1531834,3320131,10444526,4,3,1,97.94975485204147,1.767005148907808,0.252,0.217,0.298,0.241,0.97,0.82,9.13,6.28,25.51,6.35,19.7,4.52,31.55,0.749,0.83,0.668,0.757,0.555,55.53,0.733,890.89,77239,217986,5307494,99.6,16.85,166.68,6.69,65.63,63.07,44.9
2003-08-01,2003,8,42,95560.41099999998,0.38185294118838903,282.7783086463859,74.11885865988667,300.41545870606046,277.3397244375494,97620.08011987846,287.33206272218996,0.40538093841226963,0.04245267005126773,-0.004198943937774883,864.8237384523103,375.9523626569293,170.81200111515906,142.31739360312235,29327.427971001107,1589061,5247913,318438,1000523,1907499,6248436,0,0,0,98.04377057880276,2.333481858615684,0.192,0.128,0.253,0.194,0.78,0.69,5.28,4.13,22.69,3.75,12.36,3.4,26.87,0.774,0.86,0.697,0.773,0.589,58.87,0.759,983.9,45143,142653,3363169,99.81,13.15,172.86,4.37,72.15,65.84,46.22
2003-08-01,2003,8,43,268533.02199999976,0.35750589003654687,281.96031266331704,75.41124979585314,302.0967901243398,276.16058581411545,99494.55800744017,286.21751321378576,0.7894046641635039,0.013160747636277247,0.16050223825665824,450.80164222148846,220.65643626482327,80.91710053433121,67.42313804124554,6569.658978140978,2655710,9100291,449531,1593638,3105241,10693929,4,0,4,98.82947231376363,1.424623314300878,0.234,0.17,0.3,0.231,0.89,0.76,7.1,4.52,27.02,6.03,18.65,4.56,30.8,0.746,0.84,0.642,0.769,0.563,56.29,0.686,959.24,67457,194857,5569515,99.71,16.25,164.45,4.75,66.38,62.95,43.64
2003-08-01,2003,8,50,352086.5610000001,0.3549630410920027,282.2331180990811,49.84373135398579,306.9240543925506,281.20881814695645,97251.1544839861,293.11767597596787,0.4506167088153581,-0.8949255681087324,0.6735269243799585,659.1494391235038,393.66477409729885,226.51650045079182,72.65779244596642,5956.018786831327,702472,2097238,135232,351786,837704,2449024,6,0,6,95.41422943618878,0.27943006788261043,0.289,0.224,0.369,0.273,3.93,1.36,8.32,7.67,31.01,9.08,26.83,5.69,33.9,0.729,0.833,0.629,0.74,0.536,53.6,0.682,799.34,15831,47677,1198287,98.63,24.97,158.74,8.21,59.39,60.31,43.09
2003-08-01,2003,8,51,903207.0499999998,0.43721491618249575,286.196676304955,46.688084422668936,308.2263286410392,288.6029924238679,97660.28495663777,298.46857708139004,0.054050241577872644,-0.4740035057294385,0.819822185980024,643.4073101509593,330.73179909282896,191.27939239345238,76.18472973045398,7479.342402525187,859787,2482801,204230,552321,1064017,3035122,43,10,33,94.57064290063862,0.09514243361287446,0.277,0.185,0.359,0.288,5.16,2.89,5.77,8.48,28.56,8.69,27.0,5.75,34.94,0.725,0.821,0.635,0.732,0.532,53.2,0.693,762.52,25315,62379,1462454,98.01,26.58,153.35,9.07,57.26,59.68,41.34
2003-08-01,2003,8,52,340242.85400000017,0.33584491042410275,283.7741125134427,44.26858413733817,304.4777927037536,286.00392551985794,92998.93563558832,296.67720316438783,0.08207870699923539,-1.052917374639492,0.4698544213678914,1030.4609085130921,766.3852338939571,597.9394117513809,75.26816681924585,6828.074377312934,1788402,5420714,186737,583074,1975139,6003788,154,47,107,96.38535633023702,0.6189790220629605,0.331,0.385,0.334,0.274,3.38,1.35,15.68,7.94,26.54,7.6,24.22,5.76,33.56,0.735,0.827,0.646,0.742,0.55,54.97,0.7,810.97,47561,121651,2999513,99.39,19.26,169.02,8.46,56.8,61.04,42.87
2003-08-01,2003,8,53,5760.7840000000015,0.3216207424504915,284.17447341991385,50.90178729866118,302.32077976101107,286.9088265440932,90301.21025679806,294.77461783974115,0.2153698610980748,-1.4772771286239266,0.10991383201586448,1345.0,1034.5635178543582,734.0,113.28742885662999,12834.041536946,796905,2482210,32333,87950,829238,2570160,20,2,18,98.1045185199174,10.217211449211248,0.294,0.412,0.265,0.204,0.72,1.13,22.45,3.47,17.14,5.13,16.0,7.58,18.69,0.824,0.873,0.742,0.863,0.723,72.32,0.751,1715.11,10706,36652,1361053,99.91,23.48,171.62,3.66,71.62,76.39,61.0
2003-09-01,2003,9,11,237765.34699999998,0.4756834266905524,294.675354828194,77.28732799495684,307.55621669346175,288.8354260855798,98937.66110455304,298.97082866954884,1.1799379398093661,-0.08261249079194569,0.09646058465579967,499.5749256436695,197.73051198793806,94.78054529895822,49.347550913745934,2936.506225905438,423582,1149180,156693,413229,580275,1562409,38,11,27,93.95852699195862,0.2197641996098389,0.319,0.231,0.4,0.325,12.43,5.36,4.73,8.73,34.25,10.29,33.33,5.19,41.1,0.69,0.8,0.577,0.712,0.48,48.0,0.633,670.82,18698,34904,723839,97.26,27.15,144.93,9.42,51.72,53.83,36.93
2003-09-01,2003,9,12,164173.43099999995,0.4840029111620881,294.6678544377358,81.26659790783495,307.0626997504413,288.1226559208988,98693.3014026217,298.10319435907604,1.3466534039255826,-0.1254888233944959,-0.19181124495568697,376.5254846576758,221.03575193104783,134.591442542454,32.614629283625916,1110.6190483548264,222201,532279,102012,201280,324213,733559,8,2,6,98.63515017042349,0.09622201115707561,0.443,0.36,0.564,0.405,28.09,6.37,5.04,16.48,41.14,17.41,50.97,7.46,43.75,0.663,0.777,0.559,0.671,0.488,48.8,0.599,522.15,9054,11629,283968,91.14,46.05,119.68,17.79,46.45,55.2,39.61
2003-09-01,2003,9,13,1559167.8779999998,0.39946780098634543,296.63177734763985,87.05901474791428,305.067452622795,294.8439121625184,100319.30739929272,298.9528582509758,1.5897636788402594,-0.287677167345004,-0.10784202835499841,225.84921203736525,73.23644733163516,-1.2478377490144188,32.67217403973415,1385.171272552527,1143830,2755490,376977,728495,1520807,3483985,42,20,22,99.80439049070696,0.03548340111202974,0.488,0.515,0.516,0.433,20.98,7.02,14.12,9.84,33.69,17.09,51.78,9.55,39.68,0.674,0.805,0.561,0.677,0.549,54.87,0.567,539.8,43891,57371,1371781,92.18,57.95,117.5,10.47,44.56,60.21,44.01
2003-09-01,2003,9,14,223644.527,0.29135383602636483,295.9674731015337,84.35405889729822,304.8595108104912,294.7910546250762,99550.74401965174,298.81532493674734,1.4618123876657485,-0.624426057162062,-0.038432112185365436,744.4676599797104,141.3412813073238,49.928329622468524,65.15235055449573,12694.573314144332,142324,344859,53544,105620,195868,450479,1347,400,947,99.23891074144093,0.08342744554214587,0.366,0.245,0.483,0.37,12.44,3.32,5.88,10.33,28.92,15.71,45.72,7.6,35.56,0.707,0.809,0.628,0.695,0.587,58.74,0.65,605.59,5441,8041,184044,90.73,51.22,115.71,11.01,47.99,66.08,50.44
2003-09-01,2003,9,15,1240882.4709999992,0.32800467205485156,295.0417869509953,72.80960498274015,306.6504990267566,295.785311409872,100178.99572075858,300.4189434118195,0.4652676981084616,-1.6298834397569928,-0.9563509094168074,240.00480368750982,85.23887023346992,14.166811963143369,35.33005717101935,2730.5914495309544,2023361,5191559,1118217,2389492,3141578,7581051,304,80,224,97.8136773383216,0.042289831910926654,0.469,0.457,0.494,0.457,29.05,8.08,8.59,11.74,40.81,18.4,55.99,9.03,46.68,0.646,0.789,0.528,0.646,0.474,47.35,0.557,446.76,88495,126117,2992002,91.89,49.4,122.69,12.58,37.38,52.11,34.22
2003-09-01,2003,9,16,142470.76199999996,0.3563411099627605,295.1406289003365,72.98091479426844,306.5307217874851,295.9791586365869,100616.34695511094,300.4285767343809,0.48428392950774685,-2.297303357264841,-0.5908797411042382,202.9764833628567,47.532481136414084,-7.485522593596066,29.766024436344384,1518.2972287230468,259566,601036,35568,68490,295134,669526,899,240,659,99.63101657719339,0.041913022896286796,0.404,0.373,0.451,0.388,21.51,3.62,8.5,8.4,24.29,16.02,45.22,11.49,32.55,0.708,0.813,0.629,0.694,0.618,61.75,0.634,598.98,6109,10381,280616,98.27,53.98,132.64,9.09,49.11,66.72,50.87
2003-09-01,2003,9,17,277423.63000000006,0.3826323203979148,288.9040277255138,45.27642672076953,309.6882908047659,294.6209192016925,97736.39830914432,302.1219302531887,0.20741743894429857,-1.1625541550599436,-0.35495970241041125,587.5561370347212,299.4218280338077,180.92446392881538,73.75689968828037,7767.269100846347,420392,1090106,116899,293339,537291,1383445,29,9,20,97.76903875530027,0.03065694360649091,0.336,0.212,0.418,0.378,8.07,5.65,5.27,13.09,30.3,14.32,44.71,6.9,40.72,0.699,0.793,0.624,0.69,0.526,52.55,0.68,586.62,11961,26098,594351,94.74,31.22,137.04,14.14,47.16,61.15,45.29
2003-09-01,2003,9,21,329651.49499999976,0.32197417245803955,293.00011724341175,61.24120564705317,308.3080538096304,295.91410263712265,100003.24525121161,301.3800474004461,0.14170429651045519,-2.0098572934188232,-1.1102645547052847,211.2221847727737,101.63754559409205,32.43830957921235,31.49335058592494,1546.5824176034332,1618690,4147149,1097637,2427640,2716327,6574789,87,29,58,98.06516966395488,0.10805893765496616,0.521,0.526,0.534,0.503,23.99,20.92,9.9,20.87,42.56,21.56,63.58,8.56,50.99,0.639,0.757,0.562,0.612,0.444,44.36,0.632,360.34,69132,100920,2424519,96.1,42.7,113.11,22.51,33.2,51.08,35.2
