"","CD_MUN","Forest_Loss_Percent_2001","Forest_Loss_Percent_2002","Forest_Loss_Percent_2003","Forest_Loss_Percent_2004","Forest_Loss_Percent_2005","Forest_Loss_Percent_2006","Forest_Loss_Percent_2007","Forest_Loss_Percent_2008","Forest_Loss_Percent_2009","Forest_Loss_Percent_2010","Forest_Loss_Percent_2011","Forest_Loss_Percent_2012","Forest_Loss_Percent_2013","Forest_Loss_Percent_2014","Forest_Loss_Percent_2015","Forest_Loss_Percent_2016","Forest_Loss_Percent_2017","Forest_Loss_Percent_2018","Forest_Loss_Percent_2019","Forest_Loss_Percent_2020"
"4960",4120150,0.07617049,0.07290732,0.170325,1.247427,0.06124247,0.06522351,0.1430843,1.922979,0.7048997,0.2101465,0.1189627,0.1018139,0.0560918,0.07744654,0.04313141,0.1563562,0.4193574,0.2500881,0.1241233,0.1962008
"4961",4120358,0.06507128,0.05526103,0.1696854,0.2057293,0.07326494,0.0629537,0.07326462,0.1637804,0.03094,0.02450683,0.09232805,0.1635432,0.08408488,0.1832417,0.0961406,0.2260504,0.4863994,0.1573438,0.1843936,0.1292786
"4962",4120606,0.3968659,0.5591865,0.6476559,0.4274189,0.4298626,0.3546632,0.1333393,0.4619787,0.3719503,0.3878912,0.3145817,0.5766202,0.7467183,1.078463,0.7277795,1.030898,1.709087,0.9734086,0.9417871,1.191586
"4963",4120655,0.01240131,0.007846299,0.01215081,0.01012577,0.01012643,0.007846299,0.003043143,0.01189597,0.004303046,0.01012691,0.01307303,0.02624913,0.04100349,0.2762322,0.05086508,0.0931363,0.1181469,0.08758583,0.07011763,0.01493303
"4964",4120853,0.0862267,0.0255931,0.0362158,0.05330232,0.01279357,0.05269705,0.01803412,0.03909618,0.03774073,0.02274262,0.04923659,0.1151612,0.03412512,0.06753247,0.0626763,0.04670944,0.1941609,0.110133,0.07178056,0.06819147
"4965",4120903,0.4501518,0.3932486,0.4847228,0.6195486,0.1894239,1.121847,0.895495,0.8153322,0.8883426,0.1787651,1.752436,0.9780049,0.2287844,0.3063902,0.121306,1.572195,4.231834,0.7674988,1.361467,0.3967485
"4966",4121109,0.1837024,0.05465489,0.06792555,0.05088478,0.04387414,0.02957837,0.02256203,0.02380806,0.01442902,0.03133892,0.1178362,0.05164622,0.04846328,0.06845386,0.01102825,0.03590363,0.1371025,0.06039863,0.07567609,0.0634004
"4967",4121257,0.1896239,0.1772298,0.1625159,0.2673924,0.2459341,0.1611194,0.1023837,0.08567052,0.0556622,0.1234242,0.1866008,0.09690849,0.1965956,0.2104356,0.09899089,0.3859741,0.8914241,0.494262,0.5351881,0.3041872
"4968",4121356,0.005399668,0.0006757146,0.00371345,0.005402994,0.005759131,0.0003379153,0.005404057,0.01829292,0.01890657,0.009453962,0.008847443,0.02692771,0.07721638,0.1197381,0.02736044,0.4103633,0.03309406,0.0199322,0.1665706,0.2972922
"4969",4121406,0.1007735,0.1248078,0.1802237,0.1156881,0.04688726,0.0647591,0.02885069,0.07094686,0.02539669,0.04654291,0.05908507,0.1548952,0.09152815,0.1179675,0.1078277,0.2176056,0.4296648,0.1400303,0.1662989,0.1025855
