system:index,CD_MUN,LC_Type1,Municipality_Area,.geo
5206305,5206305,2740915.3125,2.2610472614118108E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5206404,5206404,9435237.041053921,4.67810262537679E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5206503,5206503,2740948.6875,3.6530962120260626E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5206602,5206602,1492332.390625,5.725307487814837E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5206701,5206701,4234576.359375,4.172435468544607E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5206800,5206800,1124566.7951593138,8.478499047795904E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5206909,5206909,1495238.0625,4.8372866984418535E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5207105,5207105,1494859.875,6.897132358335408E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5207253,5207253,2787646.069852941,3.2325969684338264E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5207352,5207352,2990179.4375,6.056372414425166E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5207402,5207402,4734398.375,1.4662933496676428E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5207501,5207501,0.0,3.0276568239000666E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5207535,5207535,3212175.581617647,1.9525446431917748E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5207600,5207600,6726833.0625,1.2787170662982194E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5207808,5207808,5481389.203125,4.250850692976631E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5207907,5207907,1992774.5,3.7228928848064756E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5208004,5208004,3.1089459883762255E7,5.833888767940458E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5208103,5208103,0.0,8.474424663155195E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5208152,5208152,1494907.4375,5.905914460368838E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5208301,5208301,0.0,8.34114584687293E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5208400,5208400,5665990.985539216,1.695892628808652E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5208509,5208509,3987291.8125,5.706024345466911E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5208608,5208608,2.076444184448529E7,1.5527838894394164E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5208707,5208707,3.190530905454043E8,7.313083258698573E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5208806,5208806,1.1354485799999999E7,2.132758994985066E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5208905,5208905,7723161.03125,3.118857420247514E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209101,5209101,1.969768742310049E7,2.478271401180086E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209150,5209150,1993730.59375,8.273348916962467E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209200,5209200,6230034.443811274,5.1898609745960337E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209291,5209291,747374.46875,2.0602818981367138E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209408,5209408,0.0,1.2314051856680021E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209457,5209457,0.0,5.980252756216716E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209606,5209606,1494764.890625,2.3044240804473934E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209705,5209705,4734156.859375,9.569132791353699E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209804,5209804,3487377.953125,5.824918797733166E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209903,5209903,5728852.765625,1.5561000505846326E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209937,5209937,2741398.578125,6.939630745530483E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5209952,5209952,3488410.421875,9.596472555828319E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5210000,5210000,1.4321564716911765E7,6.173883745132138E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5210109,5210109,1.1511592850245098E7,4.382592514659303E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5210158,5210158,498219.296875,2.421488559229256E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5210208,5210208,1.494896290625E7,1.0298898436527677E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5210307,5210307,2740607.84375,5.794580380033457E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5210406,5210406,1.1566779023039216E7,1.4623197251499472E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5210562,5210562,2740468.625,1.4714903499560326E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5210604,5210604,1245643.8125,2.4051533661136386E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5210802,5210802,2741623.671875,2.0957190681006353E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5210901,5210901,5480304.03125,9.595625088787838E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5211008,5211008,5979112.609375,2.0508977684224524E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5211206,5211206,8247374.324632353,1.2809750102304983E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5211305,5211305,1246138.421875,3.4472411659860473E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5211404,5211404,4128923.7269607843,3.851659838189099E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5211503,5211503,4.479218916813725E7,2.461891423100062E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5211602,5211602,1494930.1875,1.2619198773839922E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5211701,5211701,3488353.984375,8.669818747623557E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5211800,5211800,1.2117362669056373E7,1.8560343004075916E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5211909,5211909,3.9373150875E7,7.197305258787019E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212006,5212006,3986266.140625,5.289176789118574E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212055,5212055,1494807.65625,1.2289862746201053E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212105,5212105,3987111.984375,4.4692663912108225E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212204,5212204,8122664.860906863,4.0997454968609424E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212253,5212253,672466.8023284314,4.592586117160866E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212303,5212303,3115906.3165441174,4.742517885331678E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212501,5212501,6.6935386705882356E7,3.9745943971890435E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212600,5212600,1245887.03125,4.689700791107428E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212709,5212709,2989098.828125,8.573443635505813E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212808,5212808,720864.5095588235,1.6940894624602616E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212907,5212907,1744402.5,2.23142945268204E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5212956,5212956,1992950.125,1.154970182880746E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213004,5213004,3234717.156862745,3.896276304830225E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213053,5213053,1992861.203125,1.3918898952530224E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213087,5213087,1.1029245482536765E7,2.868415844069303E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213103,5213103,1.408528184497549E7,9.06817595416294E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213400,5213400,1494910.84375,4.558074904638052E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213509,5213509,0.0,3.132339885392815E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213707,5213707,5910851.772916667,2.9139511487558737E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213756,5213756,5232839.125,1.8758913315105221E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213772,5213772,0.0,1.3449468097527628E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213806,5213806,1.868940684375E7,2.8554129080904126E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213855,5213855,747345.640625,2.8362112266073287E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5213905,5213905,1993118.875,6.868120217155075E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214002,5214002,2740086.015625,1.7406230528217616E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214051,5214051,0.0,2.1546429099731593E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214101,5214101,0.0,9.594415856591204E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214408,5214408,6727163.03125,2.827485039062114E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214507,5214507,7474454.265625,2.0491592995455176E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214606,5214606,1.4447312921875E7,9.879151578170218E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214705,5214705,747319.703125,2.1278533010563216E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214804,5214804,1993624.59375,3.0448570408050686E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214838,5214838,1992660.75,7.3291522730482645E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214861,5214861,7122596.0988970585,4.144304560430688E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214879,5214879,1494513.4375,6.307486845575987E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5214903,5214903,0.0,2.1439188859225466E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215009,5215009,1494885.984375,1.2379777876832184E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215207,5215207,1993096.6875,6.555316001926172E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215231,5215231,1.7530544983946078E7,1.9525831252811927E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215256,5215256,0.0,1.261210985526654E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215306,5215306,5232544.703125,1.9794740256351614E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215405,5215405,996570.71875,2.0948637707092336E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215504,5215504,2492090.9375,4.1508496065556335E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215603,5215603,1.519592046875E7,3.153542835523649E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215652,5215652,2740753.9375,1.3251498530294588E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215702,5215702,1.14614301875E7,1.5448763823624318E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215801,5215801,1623079.1789215687,5.9153684995558E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5215900,5215900,2740770.1875,3.889976204254909E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5216007,5216007,2730529.51439951,4.351959492448179E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5216304,5216304,3900737.423039215,1.1571929051346912E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5216403,5216403,6976650.65625,3.791987866539476E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5216452,5216452,747554.84375,1.0329964374123385E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5216809,5216809,2491391.65625,5.331338812568127E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5216908,5216908,249099.203125,9.099389021467211E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5217104,5217104,9967103.640625,2.3885800315585666E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5217203,5217203,6976187.859375,2.054761359618061E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5217302,5217302,7723079.8125,2.2127103938521743E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5217401,5217401,1.2209701109375E7,1.0769073170327308E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5217609,5217609,3.366039500735294E7,2.5595863141459956E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5217708,5217708,6478798.828125,1.4416535797338223E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218003,5218003,5479376.09375,4.845437283224795E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218052,5218052,2491947.046875,6.058832934928093E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218102,5218102,2491793.140625,5.584090213438356E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218300,5218300,1.320124059375E7,2.078159016487314E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218391,5218391,0.0,3.5057395093396986E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218508,5218508,1.644827228125E7,3.800999802584719E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218607,5218607,4238881.313296569,2.6941778675980943E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218706,5218706,1482014.4110294117,1.5981685458744913E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218789,5218789,2242745.671875,2.442737939829029E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218805,5218805,4.597480504589461E7,8.414015923146692E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5218904,5218904,5729547.9375,7.509351959730604E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219001,5219001,5481148.15625,5.1096126488144946E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219100,5219100,3737309.75,1.3870257691644987E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219209,5219209,2363771.3835784313,1.1126154252730398E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219258,5219258,2566513.272487745,1.173269888865974E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219308,5219308,1.121376403125E7,1.1450803406125016E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219357,5219357,1743804.125,8.100776056817995E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219407,5219407,3459179.9998774505,1.360281370185018E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219456,5219456,2740185.421875,9.594865347915915E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219506,5219506,1993108.9375,1.6466653020360532E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219605,5219605,0.0,7.975345324232287E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219704,5219704,5757391.640012254,1.2066569358214815E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219712,5219712,2741048.109375,4.530751265160707E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219738,5219738,1494906.5625,1.3325474290294826E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219753,5219753,1.9624943331311274E7,9.489193355693566E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219803,5219803,0.0,3.3470155964950895E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5219902,5219902,2242203.609375,4.1723882026399213E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220009,5220009,5978274.484375,3.339519111028221E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220058,5220058,3239093.671875,2.887939687950702E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220108,5220108,2.0181239203125E7,8.322927902543018E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220157,5220157,3238325.296875,5.881597710022846E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220207,5220207,0.0,6.177582642505181E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220264,5220264,2491694.8125,5.39581324150137E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220280,5220280,1494697.71875,1.7256790327228078E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220405,5220405,1.4548545930208331E7,4.17180741106857E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220454,5220454,2.780893608112745E7,2.491308513629581E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220504,5220504,3010088.151960784,5.544271122910965E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220603,5220603,5761857.045772059,2.35695942466975E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220686,5220686,3863348.714644608,3.4924862781871414E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5220702,5220702,0.0,1.616642142604229E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221007,5221007,2740513.921875,2.0492520418393382E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221080,5221080,0.0,7.775321633682302E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221197,5221197,3595587.8960171565,1.0727739021041492E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221304,5221304,8722470.234375,2.827794639022838E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221403,5221403,5.0060813014583334E7,7.127339214563174E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221452,5221452,0.0,8.021342342707465E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221502,5221502,2491549.875,4.804587501797617E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221551,5221551,2247649.968137255,9.383002140428488E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221577,5221577,1494513.4375,1.1577264109722958E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221601,5221601,1.8931012171875E7,2.149670730635713E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221700,5221700,6193853.714767157,5.243442680164851E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221809,5221809,2990196.96875,6.287774083454037E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221858,5221858,2.9283033784742646E7,6.116094720858077E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
5221908,5221908,1245846.515625,5.209252846279038E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5222005,5222005,7474789.078125,9.574947182152097E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5222054,5222054,3488689.25,7.396468163861414E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
5222203,5222203,996428.3125,1.0639774967291088E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
5222302,5222302,2989402.640625,2.189343592396272E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
2100501,2100501,0.0,1.1173254711827673E10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2112001,2112001,0.0,4.3875386944221525E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
3100104,3100104,2990613.3125,8.832408743536402E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3100203,3100203,9969680.453125,1.822609258966944E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
3100708,3100708,997100.59375,4.9360191814056176E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3100807,3100807,1745160.953125,2.3273343900549936E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3101409,3101409,1994872.625,5.81588628527376E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3101607,3101607,2.522995459117647E7,8.527431477752591E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3101904,3101904,4807202.597610294,4.61968750811355E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3102001,3102001,3989125.015625,3.6299686263344723E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3102605,3102605,9605495.784681372,4.706122252571135E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3103504,3103504,4.073482165980392E7,2.7383111470650525E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
3103751,3103751,5589275.471813725,2.952776818543892E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3103801,3103801,996949.546875,1.7442556748105595E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3103900,3103900,3739062.03125,2.4624238181105122E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3104007,3104007,3.3899052578125E7,1.167521103092896E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
3104106,3104106,6731776.859375,1.6331621677188373E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3104205,3104205,1.6951302546875E7,5.113408682476914E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3104304,3104304,6482456.78125,2.8389012559997815E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3104502,3104502,7972260.25,5.29789356416383E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
3105103,3105103,6730377.90625,1.4600417386422262E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
3105301,3105301,1246699.03125,4.739140442707057E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
3107000,3107000,2741510.296875,4.603700234349519E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3107109,3107109,1.3462982859375E7,8.630414123958007E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
3107406,3107406,1.645133E7,1.2171434955937347E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
