system:index,CD_MUN,Municipality_Area,max_elevation,mean_elevation,min_elevation,stdDev_elevation,variance_elevation,.geo
3554102,3554102,6.265186934091684E8,1465,704.9025682641172,529,131.67882792840288,17339.313724597934,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554201,3554201,2.968951093705353E8,913,666.330819035896,543,71.46118028532895,5106.700287772287,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554300,3554300,1.5597476141679142E9,594,358.0360826428885,252,54.195008746185856,2937.098972999161,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554409,3554409,2.221604680486349E8,616,532.5345914622035,461,34.16139413859543,1167.0008494924623,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554508,3554508,4.0537757399023193E8,636,523.6093084636955,459,31.900911160457724,1017.6681328674163,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554607,3554607,1.9726293807862586E8,880,651.3208959519611,463,111.71581349123069,12480.422984007442,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554656,3554656,7.151885504748686E7,892,613.7409280899938,524,55.58237821873638,3089.40076845066,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554706,3554706,3.160627412307196E8,932,768.7164671944305,464,109.95609992464732,12090.343910639027,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554755,3554755,6.35859587862424E7,681,536.3248363632333,439,45.361139977728584,2057.6330200790862,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554805,3554805,1.9156152614521438E8,1495,622.8691953739973,527,143.60557222575983,20622.560374287925,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554904,3554904,1.5203010984479105E8,461,378.49637140588976,317,29.389925309555146,863.7677097012302,"{""type"":""MultiPoint"",""coordinates"":[]}"
3554953,3554953,1.2704234171968745E8,1120,849.7810608613872,760,63.57852216507176,4042.228480694521,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555000,3555000,6.29626900700485E8,549,449.89018715509474,340,35.824975179274965,1283.4288465956672,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555109,3555109,2.4543054259713674E8,428,357.8001154583,280,26.385249794310187,696.1814067081458,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555208,3555208,1.5366011586705616E8,486,417.4288691551939,354,29.181371610737333,851.5524490839467,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555307,3555307,1.482257246418541E8,518,450.1882803760773,375,25.4779164563031,649.1242269543603,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555356,3555356,2.1043327696010605E8,470,409.27546449698644,292,23.578980937230725,555.96834203829,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555505,3555505,2.8288840862497956E8,676,537.6492946513629,449,34.010330657996036,1156.702591466225,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555604,3555604,2.531348907835553E8,596,519.3901880674915,454,25.394267546855158,644.8688242412611,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555703,3555703,7.927566398674138E7,511,456.88464331074675,397,22.44314193777591,503.6946200391558,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555802,3555802,2.098662883356316E8,503,429.3148543305607,345,29.863546464956485,891.831407464615,"{""type"":""MultiPoint"",""coordinates"":[]}"
3555901,3555901,1.472883599468726E8,536,452.69481662452404,376,35.93136249510831,1291.062810754876,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556008,3556008,3.247997331133809E8,526,456.7112792913311,383,27.620986512854568,762.9188959432939,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556107,3556107,1.5016893916926205E8,544,461.85670838383254,366,33.309207641164726,1109.5033136822267,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556206,3556206,1.4890084665276173E8,974,753.427299274881,608,80.59086794989585,6494.88799691755,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556305,3556305,8.600036241903489E8,478,385.03886259856824,288,33.34544617742482,1111.9187807715352,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556354,3556354,1.429431535211238E8,1656,930.365165659968,792,123.77979124846874,15321.4367215145,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556404,3556404,2.678792914150107E8,1413,785.5692187392486,594,142.52732592473626,20314.038635255994,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556453,3556453,4.258855375701422E7,969,907.8109775832362,805,22.45882548974007,504.39884237859843,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556503,3556503,3.520415334493496E7,1048,783.6504144617917,713,43.03849590197363,1852.312129504201,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556602,3556602,2.4835193601047143E8,702,550.2914321792745,415,71.09728560330606,5054.824020158071,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556701,3556701,8.180252435276985E7,986,739.9186085770998,630,66.25060028762769,4389.142038471014,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556800,3556800,2.1833285951947325E8,620,547.002110272647,475,30.348528166941247,921.0331618996263,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556909,3556909,9.56905114688948E7,654,568.6569510224269,498,25.656721601392462,658.2673633313586,"{""type"":""MultiPoint"",""coordinates"":[]}"
3556958,3556958,4.9976289936376E7,532,477.62887155083484,421,17.627995335436818,310.7462195461822,"{""type"":""MultiPoint"",""coordinates"":[]}"
3557006,3557006,1.83946176980557E8,1033,766.4178379954948,487,127.44077535343158,16241.151222683811,"{""type"":""MultiPoint"",""coordinates"":[]}"
3557105,3557105,4.2190120939922667E8,560,468.2249685746873,380,34.97103638507391,1222.9733858461632,"{""type"":""MultiPoint"",""coordinates"":[]}"
3557154,3557154,3.199324329720245E8,471,388.3869289681386,349,29.557140759488405,873.6245698762109,"{""type"":""MultiPoint"",""coordinates"":[]}"
3557204,3557204,1.8918517343756598E8,620,487.8987955423253,388,38.48631415977434,1481.1963776048467,"{""type"":""MultiPoint"",""coordinates"":[]}"
3557303,3557303,7.433336976523873E7,730,650.9520762434153,593,30.510481372997628,930.8894736120353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1700251,1700251,1.914158398532555E9,661,225.96729311690007,161,47.13791865546962,2221.9833751696706,"{""type"":""MultiPoint"",""coordinates"":[]}"
1700350,1700350,1.5872753232395103E9,545,274.90447858064573,200,30.558345155617854,933.8124586498731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1700400,1700400,4.02302477203908E9,953,461.4182154128293,288,115.64041012043599,13372.704452822634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1700707,1700707,1.211872661094087E9,316,269.96086631173824,210,20.922798045982017,437.7634780729488,"{""type"":""MultiPoint"",""coordinates"":[]}"
1701101,1701101,1.163785187693037E9,689,374.12620816491324,197,103.94520178290819,10804.6049736895,"{""type"":""MultiPoint"",""coordinates"":[]}"
1701903,1701903,2.7860574205234466E9,408,194.25556096471533,143,23.2624517591037,541.1416618446268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1702000,1702000,5.174919453727447E9,651,267.91027002111696,201,34.51401722131248,1191.2173847530541,"{""type"":""MultiPoint"",""coordinates"":[]}"
1702406,1702406,5.825300992548144E9,1087,482.75056296402676,305,136.89630102753284,18740.59723502089,"{""type"":""MultiPoint"",""coordinates"":[]}"
1702703,1702703,6.988701372732383E8,930,500.4394105430807,359,85.68803795833057,7342.439849148301,"{""type"":""MultiPoint"",""coordinates"":[]}"
1703107,1703107,7.006143860530033E8,696,365.03254411858455,231,78.03901373609618,6090.087664902608,"{""type"":""MultiPoint"",""coordinates"":[]}"
1703305,1703305,1.3324665610229485E9,354,259.8316521048999,170,34.2133972040513,1170.5565482421853,"{""type"":""MultiPoint"",""coordinates"":[]}"
1703602,1703602,6.486274454212357E8,643,265.3825514694587,175,65.92535442630177,4346.152356233506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1703701,1703701,1.7294775128729806E9,713,281.1730757651723,205,72.47556052340916,5252.706873182344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1703842,1703842,3.248080037505062E9,640,368.00754532680014,229,62.972448937361435,3965.529325168593,"{""type"":""MultiPoint"",""coordinates"":[]}"
1703867,1703867,1.1307003923728757E9,380,282.2607654030485,204,25.51570326397497,651.051113055223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1703909,1703909,1.686958400961391E9,232,187.45518442792445,161,11.97875166428473,143.49049143460417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1704105,1704105,1.9612590277584314E9,401,286.0053557587564,193,31.280038550447827,978.4408117175022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1704600,1704600,6.612445888981513E8,428,251.88327977083148,183,42.002337059578466,1764.1963184664385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1705102,1705102,1.647316014369062E9,602,347.31754263993224,228,66.64418584242551,4441.4475065997485,"{""type"":""MultiPoint"",""coordinates"":[]}"
1705557,1705557,2.0958924284117708E8,763,513.7083210231409,378,112.20144417200245,12589.164074282984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1705607,1705607,2.5405061926925526E9,724,360.87964100177,291,33.47052349613772,1120.2759431055074,"{""type"":""MultiPoint"",""coordinates"":[]}"
1706001,1706001,1.5908485353376303E9,344,192.9048706832248,147,20.69260250886091,428.18379858971696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1706100,1706100,1.8582109076513162E9,405,244.88318191172786,176,48.826483687836195,2384.0255093185338,"{""type"":""MultiPoint"",""coordinates"":[]}"
1706258,1706258,9.876871081568774E8,385,261.93909990283436,195,27.587265070598644,761.0571940754719,"{""type"":""MultiPoint"",""coordinates"":[]}"
1707009,1707009,3.3311497074456916E9,926,544.1294183204467,328,156.53131065320443,24502.051214809988,"{""type"":""MultiPoint"",""coordinates"":[]}"
1707108,1707108,2.3679723727049704E9,661,225.08874399830324,165,31.228386026540548,975.2120938226329,"{""type"":""MultiPoint"",""coordinates"":[]}"
1707207,1707207,3.7631631675944114E9,677,265.48870449905786,161,74.25466837448973,5513.755775405445,"{""type"":""MultiPoint"",""coordinates"":[]}"
1707306,1707306,3.434209901374085E9,389,242.58592381282554,170,44.0728591337547,1942.416912223785,"{""type"":""MultiPoint"",""coordinates"":[]}"
1707553,1707553,3.819014007108955E8,611,314.7578105360816,240,48.60148761116975,2362.104598018687,"{""type"":""MultiPoint"",""coordinates"":[]}"
1707652,1707652,1.9432242954481883E9,588,261.58786518896005,194,29.644181563641226,878.7775005781264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1708205,1708205,1.3484637156850754E10,381,204.85582790226647,176,21.46740396095979,460.849432823032,"{""type"":""MultiPoint"",""coordinates"":[]}"
1708254,1708254,6.270587914490092E8,578,312.6430163099256,195,76.36376154514947,5831.424077324448,"{""type"":""MultiPoint"",""coordinates"":[]}"
1708304,1708304,1.8047230953126822E9,529,246.4424449947622,166,48.00235471935766,2304.226058603039,"{""type"":""MultiPoint"",""coordinates"":[]}"
1709302,1709302,2.2850731092413507E9,721,302.0725515026356,170,87.83792417433274,7715.500923255828,"{""type"":""MultiPoint"",""coordinates"":[]}"
1709500,1709500,1.8514338276767359E9,560,284.53793854103986,219,32.796618451202114,1075.6181818337311,"{""type"":""MultiPoint"",""coordinates"":[]}"
1709807,1709807,8.24428222544505E8,665,291.406038544091,209,82.36110975120747,6783.352399450442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1710508,1710508,3.059975196623654E9,498,267.1187217546621,172,33.72564149361044,1137.418894155538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1711100,1711100,9.738680147356151E8,729,315.42576559157544,192,62.88565009649371,3954.6049880586397,"{""type"":""MultiPoint"",""coordinates"":[]}"
1711506,1711506,2.1755129049167E9,964,383.68734795122805,249,114.68905974942011,13153.580426206057,"{""type"":""MultiPoint"",""coordinates"":[]}"
1711902,1711902,1.0605344321535593E10,306,186.7920878506235,157,6.830214795696959,46.65183415535765,"{""type"":""MultiPoint"",""coordinates"":[]}"
1711951,1711951,9.213562900841534E8,417,327.00633874523356,252,25.487735111951796,649.6246411370204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1712009,1712009,3.19595825304019E8,640,412.95675100794386,163,141.62443874350544,20057.481649412923,"{""type"":""MultiPoint"",""coordinates"":[]}"
1712157,1712157,4.697990531058283E8,989,532.460348339736,368,111.70120379954558,12477.158930267615,"{""type"":""MultiPoint"",""coordinates"":[]}"
1712405,1712405,5.740201169252159E9,778,367.26899548702147,219,78.2953919204456,6130.168395976178,"{""type"":""MultiPoint"",""coordinates"":[]}"
1712504,1712504,2.0981449787772753E9,243,196.67320285471342,163,13.144139994701735,172.76841620031772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1712702,1712702,9.627973450858473E9,883,583.5434469714847,241,133.62276347168452,17855.04291780975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1713205,1713205,2.674679975092426E9,593,276.4923637265555,169,52.50170465555645,2756.428991739278,"{""type"":""MultiPoint"",""coordinates"":[]}"
1713304,1713304,1.0375661776850389E9,554,337.16736960701127,197,60.647204265894736,3678.0833852691608,"{""type"":""MultiPoint"",""coordinates"":[]}"
1713601,1713601,3.6156910906358047E9,753,405.0838989714359,220,135.1363312748604,18261.82803042881,"{""type"":""MultiPoint"",""coordinates"":[]}"
1713700,1713700,1.0773023035080352E9,573,284.5459188524935,186,61.50038723278364,3782.297629782337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1714203,1714203,3.2544043309231124E9,853,381.16786340320857,241,92.76446924654603,8605.246754593383,"{""type"":""MultiPoint"",""coordinates"":[]}"
1715002,1715002,5.168709569630699E8,470,311.7639116964049,240,31.958772689064595,1021.363151791301,"{""type"":""MultiPoint"",""coordinates"":[]}"
1715101,1715101,2.689167669097598E9,503,310.5910752188064,200,38.19042937816213,1458.5088960883888,"{""type"":""MultiPoint"",""coordinates"":[]}"
1715150,1715150,2.011790598093675E8,800,573.8683858532501,396,109.8116705880367,12058.602997335487,"{""type"":""MultiPoint"",""coordinates"":[]}"
1715259,1715259,1.2186632103829153E9,922,611.0564779215659,360,95.3385067367135,9089.430866786364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1715507,1715507,2.10134620922094E8,447,307.3576189003882,251,28.39989823430279,806.5542197187547,"{""type"":""MultiPoint"",""coordinates"":[]}"
1715754,1715754,1.715487737796511E9,1099,453.68834810445423,262,135.90739674210124,18470.820489214908,"{""type"":""MultiPoint"",""coordinates"":[]}"
1716109,1716109,1.2975231840512621E9,676,334.64583747110856,217,69.95801481709555,4894.12383714896,"{""type"":""MultiPoint"",""coordinates"":[]}"
1716208,1716208,1.1260447147408278E10,1223,403.5421936240138,237,161.93587493836205,26223.227592052834,"{""type"":""MultiPoint"",""coordinates"":[]}"
1716505,1716505,2.0279261040602422E9,379,261.44813790865896,172,41.17007297768526,1694.9749089879297,"{""type"":""MultiPoint"",""coordinates"":[]}"
1716604,1716604,5.3243414681419115E9,555,270.4297146768102,219,29.496318575153488,870.0328094869446,"{""type"":""MultiPoint"",""coordinates"":[]}"
1716653,1716653,1.211187559254757E9,369,223.63180986895517,163,30.73628372606938,944.7191372894375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1716703,1716703,9.963617010428722E8,669,330.3440012770356,196,69.93938851455978,4891.518065790538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1717008,1717008,1.5667715065397139E9,730,477.2593034049197,286,91.47696905452385,8368.035867402314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1717503,1717503,1.0044067190499586E10,469,192.0127494534356,142,29.405151144293423,864.6629138187409,"{""type"":""MultiPoint"",""coordinates"":[]}"
1717800,1717800,1.725499806148651E9,910,487.7077724586799,324,110.17980304346545,12139.58899869684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1717909,1717909,6.569153216273085E9,701,394.105293565699,233,61.0982078990371,3732.991008473959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718006,1718006,5.087223597150263E8,704,454.97698551973065,341,66.60844580793409,4436.685052948493,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718204,1718204,4.45259358522365E9,690,300.5681884505771,196,81.15216979678429,6585.674662726109,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718402,1718402,7.749554371469201E8,697,282.54681606339403,185,69.12732404367732,4778.586929439569,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718451,1718451,4.0279768368373835E8,641,295.79691349805637,231,38.15208083142138,1455.581271767311,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718501,1718501,2.2249368474499264E9,600,344.34509871531304,233,42.826600040331634,1834.1176710145335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718659,1718659,8.491810990134118E8,910,650.4509167991628,420,117.5609519199804,13820.577416331942,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718709,1718709,8.507651839039657E8,366,242.09927695255666,175,26.522394556858323,703.437413029668,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718758,1718758,6.372376729789775E9,406,289.3161707333702,180,31.59708667501073,998.3758863481405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718840,1718840,3.548820077520662E9,406,237.80433994046945,191,35.9117667245659,1289.6549892796386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718881,1718881,1.418202877122565E9,358,260.4156065660308,170,31.66157764048137,1002.4554986842298,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718899,1718899,3.294354124053743E9,429,242.3758914690544,175,43.83583332821935,1921.5802835794264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1718907,1718907,1.8118417204845607E9,702,286.86467899793985,213,42.58578047680342,1813.5486988184912,"{""type"":""MultiPoint"",""coordinates"":[]}"
1719004,1719004,5.417009496158978E8,502,334.6819817783407,219,44.20011907118974,1953.6505259073508,"{""type"":""MultiPoint"",""coordinates"":[]}"
1720150,1720150,1.9209133557971642E9,754,445.1928621501779,233,107.31460684344292,11516.424841962726,"{""type"":""MultiPoint"",""coordinates"":[]}"
1720259,1720259,1.4302407836032553E9,1058,349.46278523787646,236,104.16425252965264,10850.191505061246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1720499,1720499,2.5303633957975674E9,708,319.64406589542523,213,75.95080323155298,5768.524511518079,"{""type"":""MultiPoint"",""coordinates"":[]}"
1720655,1720655,1.2637904247591782E9,738,337.90850824718825,232,97.08434350807255,9425.369754393429,"{""type"":""MultiPoint"",""coordinates"":[]}"
1720853,1720853,1.0221902823189595E9,453,274.0312322923605,233,17.71934037283896,313.97502324852076,"{""type"":""MultiPoint"",""coordinates"":[]}"
1720903,1720903,2.350984787564013E9,940,464.90207578969034,335,97.2598781027159,9459.483888555156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1720937,1720937,1.1096081167869172E9,881,394.05811869851317,324,46.64215590090411,2175.490707084244,"{""type"":""MultiPoint"",""coordinates"":[]}"
1720978,1720978,2.1637835482638955E9,613,280.99400628745633,207,31.716163667254552,1005.9150377680777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1721000,1721000,2.236384393737997E9,719,411.9387038592339,192,160.67190801466722,25815.462025073688,"{""type"":""MultiPoint"",""coordinates"":[]}"
1721109,1721109,2.620499907375604E9,620,314.57110424098255,176,73.86776194029902,5456.446254068687,"{""type"":""MultiPoint"",""coordinates"":[]}"
1721257,1721257,7.098273239256717E8,287,228.99852399180097,170,24.884775055225862,619.2520295491913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1721307,1721307,8.92865767024641E8,314,222.12829554068912,168,28.56861585804633,816.1658120446161,"{""type"":""MultiPoint"",""coordinates"":[]}"
4100103,4100103,2.2926254310352543E8,703,556.9132489830187,393,60.82017432577722,3699.0936050179303,"{""type"":""MultiPoint"",""coordinates"":[]}"
4100459,4100459,3.877652774108978E8,645,463.3122218467125,318,67.63662501903995,4574.713043966221,"{""type"":""MultiPoint"",""coordinates"":[]}"
4100707,4100707,4.486731820875921E8,471,369.7384812563321,246,36.30659555033704,1318.1688804557534,"{""type"":""MultiPoint"",""coordinates"":[]}"
4101002,4101002,2.9892221221630853E8,831,503.36400000750155,285,95.10739167708323,9045.415951618119,"{""type"":""MultiPoint"",""coordinates"":[]}"
4101051,4101051,1.0311519232603386E8,606,437.68992882776354,292,62.40916249700955,3894.9035635781424,"{""type"":""MultiPoint"",""coordinates"":[]}"
4101101,4101101,2.3665037484148934E8,541,420.6075471149753,350,36.55708620905534,1336.4205520963044,"{""type"":""MultiPoint"",""coordinates"":[]}"
4101408,4101408,5.596944202124047E8,873,682.1846179524913,454,88.02316263717736,7748.077160650976,"{""type"":""MultiPoint"",""coordinates"":[]}"
4101507,4101507,3.831194327821458E8,852,705.2186530454798,500,60.47863574662208,3657.6653817725946,"{""type"":""MultiPoint"",""coordinates"":[]}"
4101655,4101655,2.1785162904293203E8,825,635.4852587564994,392,87.53056976305034,7661.600643044221,"{""type"":""MultiPoint"",""coordinates"":[]}"
4101705,4101705,4.9431321226281905E8,660,548.5447085643533,416,42.205695861126266,1781.3207631218906,"{""type"":""MultiPoint"",""coordinates"":[]}"
4101853,4101853,2.4008918694167274E8,817,585.7971695551447,416,111.24146466471854,12374.663460751823,"{""type"":""MultiPoint"",""coordinates"":[]}"
4101903,4101903,4.4139069224227047E8,701,518.193715986848,347,66.84446849193195,4468.1829679688835,"{""type"":""MultiPoint"",""coordinates"":[]}"
4102000,4102000,9.828773525556451E8,581,383.9589167307812,240,65.46523804316729,4285.697392048558,"{""type"":""MultiPoint"",""coordinates"":[]}"
4102406,4102406,4.462653136266262E8,642,459.3942881211434,341,61.54720635644415,3788.058610282719,"{""type"":""MultiPoint"",""coordinates"":[]}"
4102505,4102505,5.398498978705223E8,729,434.81597489058123,304,76.49398822593031,5851.330234708765,"{""type"":""MultiPoint"",""coordinates"":[]}"
4102604,4102604,1.717222506037911E8,882,687.1190488763516,488,84.67552451502156,7169.944451894019,"{""type"":""MultiPoint"",""coordinates"":[]}"
4102703,4102703,1.1600406244537921E8,618,472.6839347504936,380,43.731220348225776,1912.419633145076,"{""type"":""MultiPoint"",""coordinates"":[]}"
4102752,4102752,1.4839296334771177E8,609,449.4683870974897,287,67.13968694235376,4507.737562717268,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103008,4103008,3.0341022611446315E8,713,585.3725531776798,438,45.91953190091601,2108.6034099992435,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103024,4103024,1.52096593721621E8,601,444.0584177615257,319,62.73083874758227,3935.1581299751692,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103040,4103040,6.217664228610584E8,1135,882.8789665141204,453,136.28433550319394,18573.42010354713,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103057,4103057,2.5681133241207835E8,607,408.26240111398204,266,63.76196492414014,4065.5881709872774,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103156,4103156,1.7414340956654903E8,819,570.1839807141857,387,70.72549148930061,5002.095146403132,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103206,4103206,3.235022546145133E8,732,483.9764082117619,317,70.09141821714032,4912.806907690069,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103222,4103222,1.963026870463043E8,775,636.7611537436934,486,58.0038006369198,3364.440888327538,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103305,4103305,3.3514083867837197E8,696,482.43676024385445,325,80.56269412578065,6490.347684804093,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103354,4103354,3.440513290125414E8,777,551.9521471749994,295,94.22796640950845,8878.909653671453,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103370,4103370,2.9168294002242786E8,399,322.16623162875237,238,32.18743756653395,1036.031137099521,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103453,4103453,2.72306274122535E8,681,573.1704793581229,390,45.24355819657837,2046.979558287174,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103479,4103479,3.36158393666705E8,428,329.5502942847288,248,33.19056620188292,1101.6136848015728,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103503,4103503,1.4214632296757522E8,840,682.7626624094075,482,70.44736784944584,4962.831636915136,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103800,4103800,1.637702263243745E8,835,655.29960713096,461,70.59069862869173,4983.046732886779,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103909,4103909,7.983342109088914E8,662,487.28716392727534,306,80.3399680839925,6454.510471736933,"{""type"":""MultiPoint"",""coordinates"":[]}"
4103958,4103958,4.493509518849444E8,1228,1033.455840248847,807,68.94101022018133,4752.862890179145,"{""type"":""MultiPoint"",""coordinates"":[]}"
4104055,4104055,4.347455810848168E8,907,626.1217399243253,309,130.50056696037754,17030.397976979984,"{""type"":""MultiPoint"",""coordinates"":[]}"
4104303,4104303,7.513261156292273E8,765,609.7388738975379,379,61.706982854861444,3807.7517330501646,"{""type"":""MultiPoint"",""coordinates"":[]}"
4104402,4104402,1.51341335458244E9,1122,683.4414693055451,428,155.48719683840886,24176.268380666104,"{""type"":""MultiPoint"",""coordinates"":[]}"
4104428,4104428,1.5158037487482474E9,1037,809.4225840910065,485,130.7755552497747,17102.245850886873,"{""type"":""MultiPoint"",""coordinates"":[]}"
4104451,4104451,5.847296045821253E8,1169,821.1804405966382,576,97.69045922804763,9543.425824186836,"{""type"":""MultiPoint"",""coordinates"":[]}"
4104501,4104501,4.1986436918546176E8,427,296.9008912508159,214,45.80504102601009,2098.101783394467,"{""type"":""MultiPoint"",""coordinates"":[]}"
4104600,4104600,2.7630090239931095E8,515,337.54440241615697,243,50.12508284930347,2512.523930649537,"{""type"":""MultiPoint"",""coordinates"":[]}"
4104808,4104808,2.1054535229489472E9,877,662.7276680029283,304,88.81202217276474,7887.575282415657,"{""type"":""MultiPoint"",""coordinates"":[]}"
4105003,4105003,5.829444431984284E8,893,639.7131685135768,342,118.60162003904442,14066.344275885864,"{""type"":""MultiPoint"",""coordinates"":[]}"
4105300,4105300,1.1818630177308831E9,755,490.9012425599652,216,127.79462934690861,16331.467289913753,"{""type"":""MultiPoint"",""coordinates"":[]}"
4105409,4105409,9.615564226406492E8,940,687.6053670334294,486,94.02553112540257,8840.800503414046,"{""type"":""MultiPoint"",""coordinates"":[]}"
4105508,4105508,8.135437019693017E8,624,483.91422422608485,270,60.89204539588828,3707.841192494919,"{""type"":""MultiPoint"",""coordinates"":[]}"
4106001,4106001,5.372108479861366E8,1117,686.729836362385,476,151.43609771566668,22932.89169134895,"{""type"":""MultiPoint"",""coordinates"":[]}"
4106100,4106100,2.0518454403047702E8,611,503.2083519099044,444,31.615303165885912,999.5273942708758,"{""type"":""MultiPoint"",""coordinates"":[]}"
4106308,4106308,5.302661575595461E8,782,560.3070505555537,288,94.00531436432063,8836.999128734746,"{""type"":""MultiPoint"",""coordinates"":[]}"
4106407,4106407,6.366268409246371E8,702,516.5750522441178,348,66.59761946853087,4435.242918875241,"{""type"":""MultiPoint"",""coordinates"":[]}"
4106506,4106506,6.857215940725387E8,1040,691.4516585839427,449,125.49745213554743,15749.61049251402,"{""type"":""MultiPoint"",""coordinates"":[]}"
4106555,4106555,1.6470873518251854E8,725,566.7260604028157,378,75.34395695419592,5676.7118495157265,"{""type"":""MultiPoint"",""coordinates"":[]}"
4106571,4106571,1.6218275758960703E8,617,430.5446132735193,317,63.31539180578822,4008.8388395204734,"{""type"":""MultiPoint"",""coordinates"":[]}"
4106852,4106852,3.1300377139447767E8,834,579.7804786414231,357,103.26851269997957,10664.385715265842,"{""type"":""MultiPoint"",""coordinates"":[]}"
4107009,4107009,5.775667183272578E8,987,719.2828375582178,508,83.67949800678835,7002.258386668094,"{""type"":""MultiPoint"",""coordinates"":[]}"
4107124,4107124,3.4795896504888755E8,952,576.5685593643246,354,108.29415125146087,11727.623195274284,"{""type"":""MultiPoint"",""coordinates"":[]}"
4107157,4107157,3.097585923477369E8,582,366.667210933615,219,81.51216766540145,6644.233477512517,"{""type"":""MultiPoint"",""coordinates"":[]}"
