"","CD_MUN","Forest_Cover_Percent_2001","Forest_Cover_Percent_2002","Forest_Cover_Percent_2003","Forest_Cover_Percent_2004","Forest_Cover_Percent_2005","Forest_Cover_Percent_2006","Forest_Cover_Percent_2007","Forest_Cover_Percent_2008","Forest_Cover_Percent_2009","Forest_Cover_Percent_2010","Forest_Cover_Percent_2011","Forest_Cover_Percent_2012","Forest_Cover_Percent_2013","Forest_Cover_Percent_2014","Forest_Cover_Percent_2015","Forest_Cover_Percent_2016","Forest_Cover_Percent_2017","Forest_Cover_Percent_2018","Forest_Cover_Percent_2019","Forest_Cover_Percent_2020"
"1820",1508407,97.3865178867897,94.9106978962833,90.927519431119,88.8244978977785,84.0073768551571,82.3246240881452,80.2920969631073,79.3801354212569,78.9214829791362,77.6676072042147,76.7479695023939,76.2296719332648,75.1039532667857,73.8660696224869,72.7655892804929,70.2296298867372,67.0400869520495,65.0372882052415,62.7124384254432,60.5641244364334
"1821",2500106,96.0735579193786,95.8804887014967,94.913862251243,94.3377922027466,92.1493110546948,89.7954196048544,87.1113057758851,83.0853706258817,81.3624118679457,79.6833103678991,78.0460157106545,69.6052424925333,66.3005986103701,64.9591690403919,63.9439420902824,61.9467316945903,59.9573472109461,56.8290367880045,54.8477027941846,53.4752025366812
"1822",2500205,99.7298224182893,99.6269901788425,99.6091995146485,99.4392438478482,98.7913776807479,98.3009209615597,97.8325626494525,97.5676175918915,97.1171728690817,95.7982689495232,95.6377267719438,95.0076488620937,94.3598943926881,93.7136968656204,93.5348490652419,92.9250164711901,91.7482235100026,91.0973783449576,90.8977871333445,89.8052819936289
"1823",2500304,97.0233656322656,95.1457394820995,95.1237072645746,94.102499027682,92.2195957322951,91.0940494211584,89.5902740976835,87.6283468224771,86.8135949685527,86.2827116359451,85.4948771424301,82.7662593885398,82.5893378980254,82.0785967469063,81.8994747641508,81.289741126995,80.998038838878,80.3702375263696,80.1164222226992,79.8245888052511
"1824",2500403,99.6212386890989,99.1381714003539,99.0859643869286,97.6846727770409,96.9912785507454,96.7246300963867,95.311476861177,93.2223502034923,92.1664794370709,91.7276042966418,91.0898064768647,90.5600349934204,90.4679834497463,90.3086160906432,90.1382595405915,89.3661735021127,89.1189687078969,88.6408589623728,88.52805050542,88.0417000729401
"1825",2500502,95.0907093712635,92.5087142641186,92.3491173558969,91.208518636049,90.2160556280692,88.9220838193332,85.1961548243506,82.8604381462593,82.1779112521815,81.4887139788596,80.6554867380118,79.1731908651297,78.9648356999031,78.6412050409271,78.4448557778997,77.6061767449444,77.2663627514571,76.655987340469,76.491857120371,76.3765167097349
"1826",2500536,99.6231082486912,99.248914529095,99.1237915437726,98.9613697773722,98.7236888526472,98.2963196008076,97.9185896794933,95.408530758724,95.0434629394971,94.5360279099995,93.6459919384139,93.2691144708094,92.5009265903522,92.4007365847929,92.3927210264678,92.3665465941195,92.0319851133934,NA,NA,NA
"1827",2500577,98.7586643163815,98.3618253408224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828",2500601,98.9854039185359,97.5870980193611,96.1900922695098,95.654177345543,94.4882973380921,93.0800319418115,91.351402598956,85.6173249865176,85.1859948800938,83.2800443437391,82.5395530644021,81.0432604043616,79.8741847701246,78.6708193233427,78.5865239003418,78.3012638584613,77.6159521096878,77.3349211783435,77.0865869825581,76.731143036453
"1829",2500700,96.338076096952,96.292379009583,96.2131550876992,95.734552284804,94.5505924964567,93.4782696488468,91.2612404980245,91.142429886621,90.7341825598803,89.5399071457799,88.5483628992731,86.8306066766044,82.409730399917,78.6788490449435,75.2268766565229,73.928077590512,69.7544642763741,68.3747072502509,67.3276036567225,66.5418531312904
"1830",2500734,99.8741752815982,93.9317578309606,93.7882068540326,93.6177440303165,92.8628415734826,92.6639628527479,92.014965658062,85.3660443372745,84.8018649818842,83.3346605957535,83.087041996816,78.5689917498333,77.3760458232694,77.1365517390865,76.7305932401859,76.6390168699103,76.4604419079674,76.2419156020387,76.1242108844971,75.6371253534957
"1831",2500775,96.6331480168923,96.5493744221483,96.5085324143654,95.9500454218085,94.2569759080602,94.0485996368558,92.6443062410491,92.5325985019774,92.0644655397807,91.2596652154921,90.5940800620473,89.8126896349566,89.1453168324151,88.5598152985919,85.7577646526398,84.3667359804174,78.7698530169679,77.8906705819285,77.5577126752552,76.8994969891433
"1832",2500809,94.0522694674741,89.2932539203056,88.6624667550763,88.1676443356349,83.110469731763,81.0612704630023,79.7385026907381,78.1526133061302,77.0191953781176,65.8572549899467,65.261446955433,62.2895947502571,61.8016622812035,61.0965329059846,60.6037704433379,59.7448251591173,59.0014723004215,58.1822593091047,57.3711916707365,56.8662045781031
"1833",2500908,99.0336471307181,98.6377040625585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1834",2501005,98.2616606741181,97.694872670547,97.6876650013923,97.1431442618367,96.8046587128822,92.7551876731518,91.5578581021555,90.9855686343143,90.4723834933281,88.3621083934139,87.8539348592948,83.5699269543676,83.4311248365434,83.0406734055275,82.7722202409546,82.3603796343885,82.0156633886634,81.541474225156,81.261161981598,80.8722189348906
"1835",2501104,99.671848341013,98.7472177155623,98.7466019029697,97.6976148414816,96.5345921369899,96.4637720040095,95.8165454618913,94.4973061995571,93.8171073305976,93.6015064527461,92.9633451530697,92.5199555459611,92.3954962263931,92.1398614325102,91.9726762661986,91.287901819783,91.1023472130148,90.4436931893663,89.8767964103807,89.0168574423087
"1836",2501153,99.9934538073565,99.9672717209871,99.6694406337412,99.594160866141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
